Channel_SYTO,ExecutionTime_01Images,ExecutionTime_02Metadata,ExecutionTime_03NamesAndTypes,ExecutionTime_04Groups,ExecutionTime_05MeasureImageQuality,FileName_SYTO,Frame_SYTO,Group_Index,Group_Number,Height_SYTO,ImageNumber,ImageQuality_Correlation_SYTO_1024,ImageQuality_FocusScore_SYTO,ImageQuality_LocalFocusScore_SYTO_1024,ImageQuality_PowerLogLogSlope_SYTO,ImageSet_ImageSet,MD5Digest_SYTO,Metadata_FileLocation,Metadata_Frame,Metadata_Seq,Metadata_Series,Metadata_Well,Metadata_ZPlane,Metadata_Zplane,ModuleError_01Images,ModuleError_02Metadata,ModuleError_03NamesAndTypes,ModuleError_04Groups,ModuleError_05MeasureImageQuality,PathName_SYTO,ProcessingStatus,Scaling_SYTO,Series_SYTO,URL_SYTO,Width_SYTO
-2,0.0,0.0,0.23000000000000398,0.0,0.6900000000000048,PointA10_0001_ChannelSYTO_Spheroid_Bounds_Seq0011.ome0028.tif,0,29,4,1024,116,0.0,0.003505183035131351,0.0,-1.0731708141240164,b'eLuEO5CAG02JtC/mDA1AadGQiMRoqJefmwo0wUKvJDMNXITBPAQMMpBDMUtIEAPsIzsbRBETlJpGpSIO5AawzSAaHCVABjg6cRZuNClqFUDRUVyQmJxKrmnAAEIuqqFm2+gjC9pACnBdIxt9aFGuj+oboAAOX4NSvB0AYcIWIA==',46a44fb861a94a6e50872f18092ef57e,file:/share/data/cellprofiler/christa/20230905_190025_768/mod/PointA10_0001_ChannelSYTO_Spheroid_Bounds_Seq0011.ome0028.tif,0,0011,0,A10,nan,0028,0,0,0,0,0,/share/data/cellprofiler/christa/20230905_190025_768/mod,Done,65535,0,file:/share/data/cellprofiler/christa/20230905_190025_768/mod/PointA10_0001_ChannelSYTO_Spheroid_Bounds_Seq0011.ome0028.tif,1024
-2,0.0,0.0,3.0500000000000007,0.0,0.629999999999999,PointA18_0002_ChannelSYTO_Spheroid_Bounds_Seq0012.ome0000.tif,0,1,5,1024,117,0.0,0.0003964091403430161,0.0,-0.8530852912366523,b'eLuEO5CAG02JtC/mDMFp0YiIxGikl5+bCioP9Uoy08BFGMxDwCADORSzhAQxwD6ys0EUMUGpaVQq4kBuANsMosFRAmSAoxNn4UaTolYBFB3FBYnJqeSaBgwg5KIaaraNPrKgDaQA1zWy0YcW5fqovgEK4PA1KMXbAQBjfBYg',a2d478b3d921fd2cca1d115d5ff4f7fe,file:/share/data/cellprofiler/christa/20230905_190025_768/mod/PointA18_0002_ChannelSYTO_Spheroid_Bounds_Seq0012.ome0000.tif,0,0012,0,A18,nan,0000,0,0,0,0,0,/share/data/cellprofiler/christa/20230905_190025_768/mod,Done,65535,0,file:/share/data/cellprofiler/christa/20230905_190025_768/mod/PointA18_0002_ChannelSYTO_Spheroid_Bounds_Seq0012.ome0000.tif,1024
-2,0.0,0.0,0.9500000000000011,0.0,1.5300000000000011,PointA18_0002_ChannelSYTO_Spheroid_Bounds_Seq0012.ome0001.tif,0,2,5,1024,118,0.0,0.0004961453537621537,0.0,-0.8600232649236967,b'eLuEO5CAG02JtC/mDMFp0YiIxGikl5+bClRrqFeSmQYuwmAeAgYZyKGYJSSIAfaRnQ2iiAlKTaNSEQdyA9hmEA2OEiADHJ04CzeaFLUKoOgoLkhMTiXXNGAAIRfVULNt9JEFbSAFuK6RjT60KNdH9Q1QAIevQSneDgBlNBYh',1294c1e89d257e4f0bc4375e18348278,file:/share/data/cellprofiler/christa/20230905_190025_768/mod/PointA18_0002_ChannelSYTO_Spheroid_Bounds_Seq0012.ome0001.tif,0,0012,0,A18,nan,0001,0,0,0,0,0,/share/data/cellprofiler/christa/20230905_190025_768/mod,Done,65535,0,file:/share/data/cellprofiler/christa/20230905_190025_768/mod/PointA18_0002_ChannelSYTO_Spheroid_Bounds_Seq0012.ome0001.tif,1024
-2,0.0,0.0,0.5500000000000007,0.0,1.1700000000000017,PointA18_0002_ChannelSYTO_Spheroid_Bounds_Seq0012.ome0002.tif,0,3,5,1024,119,0.0,0.0006222624075940466,0.0,-0.863523180039621,b'eLuEO5CAG02JtC/mDMFp0YiIxGikl5+bClKrV5KZBi7CYB4CBhnIoZglJIgB9pGdDaKICUpNo1IRB3ID2GYQDY4SIAMcnTgLN5oUtQqg6CguSExOJdc0YAAhF9VQs230kQVtIAW4rpGNPrQo10f1DVAAh69BKd4OAGbsFiI=',c69bd2c1c0ac7e84958c7a178a123c09,file:/share/data/cellprofiler/christa/20230905_190025_768/mod/PointA18_0002_ChannelSYTO_Spheroid_Bounds_Seq0012.ome0002.tif,0,0012,0,A18,nan,0002,0,0,0,0,0,/share/data/cellprofiler/christa/20230905_190025_768/mod,Done,65535,0,file:/share/data/cellprofiler/christa/20230905_190025_768/mod/PointA18_0002_ChannelSYTO_Spheroid_Bounds_Seq0012.ome0002.tif,1024
-2,0.0,0.0,0.8200000000000003,0.0,1.8900000000000006,PointA18_0002_ChannelSYTO_Spheroid_Bounds_Seq0012.ome0003.tif,0,4,5,1024,120,0.0,0.0007972783427811693,0.0,-0.8452771604129173,b'eLuEO5CAG02JtC/mDMFp0YiIxGikl5+bClRrrFeSmQYuwmAeAgYZyKGYJSSIAfaRnQ2iiAlKTaNSEQdyA9hmEA2OEiADHJ04CzeaFLUKoOgoLkhMTiXXNGAAIRfVULNt9JEFbSAFuK6RjT60KNdH9Q1QAIevQSneDgBopBYj',59c2e747a0d849b6a6834b938ae1c2f4,file:/share/data/cellprofiler/christa/20230905_190025_768/mod/PointA18_0002_ChannelSYTO_Spheroid_Bounds_Seq0012.ome0003.tif,0,0012,0,A18,nan,0003,0,0,0,0,0,/share/data/cellprofiler/christa/20230905_190025_768/mod,Done,65535,0,file:/share/data/cellprofiler/christa/20230905_190025_768/mod/PointA18_0002_ChannelSYTO_Spheroid_Bounds_Seq0012.ome0003.tif,1024
-2,0.0,0.0,0.7500000000000036,0.0,0.8699999999999974,PointA18_0002_ChannelSYTO_Spheroid_Bounds_Seq0012.ome0004.tif,0,5,5,1024,121,0.0,0.001025313724486858,0.0,-0.8379798840306296,b'eLuEO5CAG02JtC/mDMFp0YiIxGikl5+bClRroleSmQYuwmAeAgYZyKGYJSSIAfaRnQ2iiAlKTaNSEQdyA9hmEA2OEiADHJ04CzeaFLUKoOgoLkhMTiXXNGAAIRfVULNt9JEFbSAFuK6RjT60KNdH9Q1QAIevQSneDgBqXBYk',e3319d01b2b92ba6701605fe7d42f44b,file:/share/data/cellprofiler/christa/20230905_190025_768/mod/PointA18_0002_ChannelSYTO_Spheroid_Bounds_Seq0012.ome0004.tif,0,0012,0,A18,nan,0004,0,0,0,0,0,/share/data/cellprofiler/christa/20230905_190025_768/mod,Done,65535,0,file:/share/data/cellprofiler/christa/20230905_190025_768/mod/PointA18_0002_ChannelSYTO_Spheroid_Bounds_Seq0012.ome0004.tif,1024
-2,0.0,0.0,0.4600000000000044,0.010000000000001563,1.009999999999998,PointA18_0002_ChannelSYTO_Spheroid_Bounds_Seq0012.ome0005.tif,0,6,5,1024,122,0.0,0.0013216215198358669,0.0,-0.8234691854919933,b'eLuEO5CAG02JtC/mDMFp0YiIxGikl5+bClRrqleSmQYuwmAeAgYZyKGYJSSIAfaRnQ2iiAlKTaNSEQdyA9hmEA2OEiADHJ04CzeaFLUKoOgoLkhMTiXXNGAAIRfVULNt9JEFbSAFuK6RjT60KNdH9Q1QAIevQSneDgBsFBYl',28f75f1f62e7c050c6462de1696c5ee6,file:/share/data/cellprofiler/christa/20230905_190025_768/mod/PointA18_0002_ChannelSYTO_Spheroid_Bounds_Seq0012.ome0005.tif,0,0012,0,A18,nan,0005,0,0,0,0,0,/share/data/cellprofiler/christa/20230905_190025_768/mod,Done,65535,0,file:/share/data/cellprofiler/christa/20230905_190025_768/mod/PointA18_0002_ChannelSYTO_Spheroid_Bounds_Seq0012.ome0005.tif,1024
-2,0.0,0.0,0.3000000000000007,0.0,0.8300000000000018,PointA18_0002_ChannelSYTO_Spheroid_Bounds_Seq0012.ome0006.tif,0,7,5,1024,123,0.0,0.0017109449855733758,0.0,-0.8539970472972647,b'eLuEO5CAG02JtC/mDMFp0YiIxGikl5+bClRrpleSmQYuwmAeAgYZyKGYJSSIAfaRnQ2iiAlKTaNSEQdyA9hmEA2OEiADHJ04CzeaFLUKoOgoLkhMTiXXNGAAIRfVULNt9JEFbSAFuK6RjT60KNdH9Q1QAIevQSneDgBtzBYm',c5cf9067b9422d0484d8356e02461b11,file:/share/data/cellprofiler/christa/20230905_190025_768/mod/PointA18_0002_ChannelSYTO_Spheroid_Bounds_Seq0012.ome0006.tif,0,0012,0,A18,nan,0006,0,0,0,0,0,/share/data/cellprofiler/christa/20230905_190025_768/mod,Done,65535,0,file:/share/data/cellprofiler/christa/20230905_190025_768/mod/PointA18_0002_ChannelSYTO_Spheroid_Bounds_Seq0012.ome0006.tif,1024
-2,0.0,0.0,0.6000000000000014,0.0,0.6799999999999997,PointA18_0002_ChannelSYTO_Spheroid_Bounds_Seq0012.ome0007.tif,0,8,5,1024,124,0.0,0.0022392579039744315,0.0,-0.8890616130038487,b'eLuEO5CAG02JtC/mDMFp0YiIxGikl5+bClRrrleSmQYuwmAeAgYZyKGYJSSIAfaRnQ2iiAlKTaNSEQdyA9hmEA2OEiADHJ04CzeaFLUKoOgoLkhMTiXXNGAAIRfVULNt9JEFbSAFuK6RjT60KNdH9Q1QAIevQSneDgBvhBYn',acfb8c7550ac3bf7f9b3526f6f481ef7,file:/share/data/cellprofiler/christa/20230905_190025_768/mod/PointA18_0002_ChannelSYTO_Spheroid_Bounds_Seq0012.ome0007.tif,0,0012,0,A18,nan,0007,0,0,0,0,0,/share/data/cellprofiler/christa/20230905_190025_768/mod,Done,65535,0,file:/share/data/cellprofiler/christa/20230905_190025_768/mod/PointA18_0002_ChannelSYTO_Spheroid_Bounds_Seq0012.ome0007.tif,1024
-2,0.0,0.0,0.29999999999999716,0.0,0.6699999999999982,PointA18_0002_ChannelSYTO_Spheroid_Bounds_Seq0012.ome0008.tif,0,9,5,1024,125,0.0,0.002903665808585739,0.0,-0.9172927252717014,b'eLuEO5CAG02JtC/mDMFp0YiIxGikl5+bCioT9Uoy08BFGMxDwCADORSzhAQxwD6ys0EUMUGpaVQq4kBuANsMosFRAmSAoxNn4UaTolYBFB3FBYnJqeSaBgwg5KIaaraNPrKgDaQA1zWy0YcW5fqovgEK4PA1KMXbAQBxPBYo',5e3fe7b544ecdab5ffe4dd3764f40e59,file:/share/data/cellprofiler/christa/20230905_190025_768/mod/PointA18_0002_ChannelSYTO_Spheroid_Bounds_Seq0012.ome0008.tif,0,0012,0,A18,nan,0008,0,0,0,0,0,/share/data/cellprofiler/christa/20230905_190025_768/mod,Done,65535,0,file:/share/data/cellprofiler/christa/20230905_190025_768/mod/PointA18_0002_ChannelSYTO_Spheroid_Bounds_Seq0012.ome0008.tif,1024
-2,0.0,0.0,0.34999999999999787,0.0,0.730000000000004,PointA18_0002_ChannelSYTO_Spheroid_Bounds_Seq0012.ome0009.tif,0,10,5,1024,126,0.0,0.0037704601733457924,0.0,-0.9887330804280486,b'eLuEO5CAG02JtC/mDMFp0YiIxGikl5+bClRrqVeSmQYuwmAeAgYZyKGYJSSIAfaRnQ2iiAlKTaNSEQdyA9hmEA2OEiADHJ04CzeaFLUKoOgoLkhMTiXXNGAAIRfVULNt9JEFbSAFuK6RjT60KNdH9Q1QAIevQSneDgBy9BYp',8a56c1e8821798ce24a44029ce4bde19,file:/share/data/cellprofiler/christa/20230905_190025_768/mod/PointA18_0002_ChannelSYTO_Spheroid_Bounds_Seq0012.ome0009.tif,0,0012,0,A18,nan,0009,0,0,0,0,0,/share/data/cellprofiler/christa/20230905_190025_768/mod,Done,65535,0,file:/share/data/cellprofiler/christa/20230905_190025_768/mod/PointA18_0002_ChannelSYTO_Spheroid_Bounds_Seq0012.ome0009.tif,1024
-2,0.0,0.0,0.34999999999999787,0.0,0.5899999999999999,PointA18_0002_ChannelSYTO_Spheroid_Bounds_Seq0012.ome0010.tif,0,11,5,1024,127,0.0,0.00497142787903356,0.0,-1.0664877023353463,b'eLuEO5CAG02JtC/mDMFp0YiIxGikl5+bCqQN9Eoy08BFGMxDwCADORSzhAQxwD6ys0EUMUGpaVQq4kBuANsMosFRAmSAoxNn4UaTolYBFB3FBYnJqeSaBgwg5KIaaraNPrKgDaQA1zWy0YcW5fqovgEK4PA1KMXbAQBlNRYh',9b9f44c3b8e6d83e23ce29c6c38cda86,file:/share/data/cellprofiler/christa/20230905_190025_768/mod/PointA18_0002_ChannelSYTO_Spheroid_Bounds_Seq0012.ome0010.tif,0,0012,0,A18,nan,0010,0,0,0,0,0,/share/data/cellprofiler/christa/20230905_190025_768/mod,Done,65535,0,file:/share/data/cellprofiler/christa/20230905_190025_768/mod/PointA18_0002_ChannelSYTO_Spheroid_Bounds_Seq0012.ome0010.tif,1024
-2,0.0,0.0,0.33000000000000185,0.0,0.620000000000001,PointA18_0002_ChannelSYTO_Spheroid_Bounds_Seq0012.ome0011.tif,0,12,5,1024,128,0.0,0.006367277643429036,0.0,-1.1543885490160204,b'eLuEO5CAG02JtC/mDMFp0YiIxGikl5+bCqQN9Uoy08BFGMxDwCADORSzhAQxwD6ys0EUMUGpaVQq4kBuANsMosFRAmSAoxNn4UaTolYBFB3FBYnJqeSaBgwg5KIaaraNPrKgDaQA1zWy0YcW5fqovgEK4PA1KMXbAQBm7RYi',f7eb68f6e2ca9e85a38dedc5cc4e2b1b,file:/share/data/cellprofiler/christa/20230905_190025_768/mod/PointA18_0002_ChannelSYTO_Spheroid_Bounds_Seq0012.ome0011.tif,0,0012,0,A18,nan,0011,0,0,0,0,0,/share/data/cellprofiler/christa/20230905_190025_768/mod,Done,65535,0,file:/share/data/cellprofiler/christa/20230905_190025_768/mod/PointA18_0002_ChannelSYTO_Spheroid_Bounds_Seq0012.ome0011.tif,1024
-2,0.0,0.0,0.259999999999998,0.0,0.6400000000000006,PointA18_0002_ChannelSYTO_Spheroid_Bounds_Seq0012.ome0012.tif,0,13,5,1024,129,0.0,0.00803686660596081,0.0,-1.2836172802987373,b'eLuEO5CAG02JtC/mDMFp0YiIxGikl5+bCqZLMtPARRjMQ8AgAzkUs4QEMcA+srNBFDFBqWlUKuJAbgDbDKLBUQJkgKMTZ+FGk6JWARQdxQWJyankmgYMIOSiGmq2jT6yoA2kANc1stGHFuX6qL4BCuDwNSjF2wEAaKUWIw==',3c70182b2c1963fc313a9d4704fde59b,file:/share/data/cellprofiler/christa/20230905_190025_768/mod/PointA18_0002_ChannelSYTO_Spheroid_Bounds_Seq0012.ome0012.tif,0,0012,0,A18,nan,0012,0,0,0,0,0,/share/data/cellprofiler/christa/20230905_190025_768/mod,Done,65535,0,file:/share/data/cellprofiler/christa/20230905_190025_768/mod/PointA18_0002_ChannelSYTO_Spheroid_Bounds_Seq0012.ome0012.tif,1024
-2,0.0,0.0,0.259999999999998,0.0,0.6799999999999997,PointA18_0002_ChannelSYTO_Spheroid_Bounds_Seq0012.ome0013.tif,0,14,5,1024,130,0.0,0.010267967826573979,0.0,-2.135521942285276,b'eLuEO5CAG02JtC/mDMFp0YiIxGikl5+bCqSN9Uoy08BFGMxDwCADORSzhAQxwD6ys0EUMUGpaVQq4kBuANsMosFRAmSAoxNn4UaTolYBFB3FBYnJqeSaBgwg5KIaaraNPrKgDaQA1zWy0YcW5fqovgEK4PA1KMXbAQBqXRYk',0dcbb4b0ec19835962049973fcd34f31,file:/share/data/cellprofiler/christa/20230905_190025_768/mod/PointA18_0002_ChannelSYTO_Spheroid_Bounds_Seq0012.ome0013.tif,0,0012,0,A18,nan,0013,0,0,0,0,0,/share/data/cellprofiler/christa/20230905_190025_768/mod,Done,65535,0,file:/share/data/cellprofiler/christa/20230905_190025_768/mod/PointA18_0002_ChannelSYTO_Spheroid_Bounds_Seq0012.ome0013.tif,1024
-2,0.0,0.0,0.3500000000000014,0.0,0.7999999999999972,PointA18_0002_ChannelSYTO_Spheroid_Bounds_Seq0012.ome0014.tif,0,15,5,1024,131,0.0,0.02427960327202119,0.0,-2.233917217404876,b'eLuEO5CAG02JtC/mDMFp0YiIxGikl5+bCkqUeiWZaeAiDOYhYJCBHIpZQoIYYB/Z2SCKmKDUNCoVcSA3gG0G0eAoATLA0YmzcKNJUasAio7igsTkVHJNAwYQclENNdtGH1nQBlKA6xrZ6EOLcn1U3wAFcPgalOLtAGwVFiU=',73a7ffba88be8543aeb66436696f1f33,file:/share/data/cellprofiler/christa/20230905_190025_768/mod/PointA18_0002_ChannelSYTO_Spheroid_Bounds_Seq0012.ome0014.tif,0,0012,0,A18,nan,0014,0,0,0,0,0,/share/data/cellprofiler/christa/20230905_190025_768/mod,Done,65535,0,file:/share/data/cellprofiler/christa/20230905_190025_768/mod/PointA18_0002_ChannelSYTO_Spheroid_Bounds_Seq0012.ome0014.tif,1024
-2,0.0,0.0,0.28000000000000114,0.0,0.7800000000000011,PointA18_0002_ChannelSYTO_Spheroid_Bounds_Seq0012.ome0015.tif,0,16,5,1024,132,0.0,0.027057091658994684,0.0,-2.406164767201428,b'eLuEO5CAG02JtC/mDMFp0YiIxGikl5+bCqRN9Uoy08BFGMxDwCADORSzhAQxwD6ys0EUMUGpaVQq4kBuANsMosFRAmSAoxNn4UaTolYBFB3FBYnJqeSaBgwg5KIaaraNPrKgDaQA1zWy0YcW5fqovgEK4PA1KMXbAQBtzRYm',f67b73d5a9659b7c5dd3b92b5810d3dd,file:/share/data/cellprofiler/christa/20230905_190025_768/mod/PointA18_0002_ChannelSYTO_Spheroid_Bounds_Seq0012.ome0015.tif,0,0012,0,A18,nan,0015,0,0,0,0,0,/share/data/cellprofiler/christa/20230905_190025_768/mod,Done,65535,0,file:/share/data/cellprofiler/christa/20230905_190025_768/mod/PointA18_0002_ChannelSYTO_Spheroid_Bounds_Seq0012.ome0015.tif,1024
-2,0.0,0.0,0.28999999999999915,0.0,0.9100000000000037,PointA18_0002_ChannelSYTO_Spheroid_Bounds_Seq0012.ome0016.tif,0,17,5,1024,133,0.0,0.023940929278743632,0.0,-2.583575501123482,b'eLuEO5CAG02JtC/mDMFp0YiIxGikl5+bCqTN9Eoy08BFGMxDwCADORSzhAQxwD6ys0EUMUGpaVQq4kBuANsMosFRAmSAoxNn4UaTolYBFB3FBYnJqeSaBgwg5KIaaraNPrKgDaQA1zWy0YcW5fqovgEK4PA1KMXbAQBvhRYn',12d7baf9f0262f6c700bf04a3b1c5d76,file:/share/data/cellprofiler/christa/20230905_190025_768/mod/PointA18_0002_ChannelSYTO_Spheroid_Bounds_Seq0012.ome0016.tif,0,0012,0,A18,nan,0016,0,0,0,0,0,/share/data/cellprofiler/christa/20230905_190025_768/mod,Done,65535,0,file:/share/data/cellprofiler/christa/20230905_190025_768/mod/PointA18_0002_ChannelSYTO_Spheroid_Bounds_Seq0012.ome0016.tif,1024
-2,0.0,0.0,0.2700000000000031,0.0,0.8400000000000034,PointA18_0002_ChannelSYTO_Spheroid_Bounds_Seq0012.ome0017.tif,0,18,5,1024,134,0.0,0.021447082835325034,0.0,-2.7108420446610317,b'eLuEO5CAG02JtC/mDMFp0YiIxGikl5+bCqTN9Uoy08BFGMxDwCADORSzhAQxwD6ys0EUMUGpaVQq4kBuANsMosFRAmSAoxNn4UaTolYBFB3FBYnJqeSaBgwg5KIaaraNPrKgDaQA1zWy0YcW5fqovgEK4PA1KMXbAQBxPRYo',3329b575a92c3c50f81eea14c4fa586a,file:/share/data/cellprofiler/christa/20230905_190025_768/mod/PointA18_0002_ChannelSYTO_Spheroid_Bounds_Seq0012.ome0017.tif,0,0012,0,A18,nan,0017,0,0,0,0,0,/share/data/cellprofiler/christa/20230905_190025_768/mod,Done,65535,0,file:/share/data/cellprofiler/christa/20230905_190025_768/mod/PointA18_0002_ChannelSYTO_Spheroid_Bounds_Seq0012.ome0017.tif,1024
-2,0.0,0.0,0.38000000000000256,0.0,0.779999999999994,PointA18_0002_ChannelSYTO_Spheroid_Bounds_Seq0012.ome0018.tif,0,19,5,1024,135,0.0,0.01973224991674095,0.0,-2.5893899782003085,b'eLuEO5CAG02JtC/mDMFp0YiIxGikl5+bCqQt9Eoy08BFGMxDwCADORSzhAQxwD6ys0EUMUGpaVQq4kBuANsMosFRAmSAoxNn4UaTolYBFB3FBYnJqeSaBgwg5KIaaraNPrKgDaQA1zWy0YcW5fqovgEK4PA1KMXbAQBy9RYp',b6bc9ef6d1878ceecf08476f4daee595,file:/share/data/cellprofiler/christa/20230905_190025_768/mod/PointA18_0002_ChannelSYTO_Spheroid_Bounds_Seq0012.ome0018.tif,0,0012,0,A18,nan,0018,0,0,0,0,0,/share/data/cellprofiler/christa/20230905_190025_768/mod,Done,65535,0,file:/share/data/cellprofiler/christa/20230905_190025_768/mod/PointA18_0002_ChannelSYTO_Spheroid_Bounds_Seq0012.ome0018.tif,1024
-2,0.0,0.0,0.29999999999999716,0.0,0.8400000000000034,PointA18_0002_ChannelSYTO_Spheroid_Bounds_Seq0012.ome0019.tif,0,20,5,1024,136,0.0,0.01811036869349392,0.0,-2.2596353221336036,b'eLuEO5CAG02JtC/mDMFp0YiIxGikl5+bCqQt9Uoy08BFGMxDwCADORSzhAQxwD6ys0EUMUGpaVQq4kBuANsMosFRAmSAoxNn4UaTolYBFB3FBYnJqeSaBgwg5KIaaraNPrKgDaQA1zWy0YcW5fqovgEK4PA1KMXbAQB0rRYq',8ed4250ad6c570a750e674e0b6135f8d,file:/share/data/cellprofiler/christa/20230905_190025_768/mod/PointA18_0002_ChannelSYTO_Spheroid_Bounds_Seq0012.ome0019.tif,0,0012,0,A18,nan,0019,0,0,0,0,0,/share/data/cellprofiler/christa/20230905_190025_768/mod,Done,65535,0,file:/share/data/cellprofiler/christa/20230905_190025_768/mod/PointA18_0002_ChannelSYTO_Spheroid_Bounds_Seq0012.ome0019.tif,1024
-2,0.0,0.0,0.3499999999999943,0.0,0.7700000000000031,PointA18_0002_ChannelSYTO_Spheroid_Bounds_Seq0012.ome0020.tif,0,21,5,1024,137,0.0,0.016344343262430942,0.0,-1.753385095676043,b'eLuEO5CAG02JtC/mDMFp0YiIxGikl5+bClRqoFeSmQYuwmAeAgYZyKGYJSSIAfaRnQ2iiAlKTaNSEQdyA9hmEA2OEiADHJ04CzeaFLUKoOgoLkhMTiXXNGAAIRfVULNt9JEFbSAFuK6RjT60KNdH9Q1QAIevQSneDgBm7hYi',33fcca3b1d2359f38a8d2333d6fcdf47,file:/share/data/cellprofiler/christa/20230905_190025_768/mod/PointA18_0002_ChannelSYTO_Spheroid_Bounds_Seq0012.ome0020.tif,0,0012,0,A18,nan,0020,0,0,0,0,0,/share/data/cellprofiler/christa/20230905_190025_768/mod,Done,65535,0,file:/share/data/cellprofiler/christa/20230905_190025_768/mod/PointA18_0002_ChannelSYTO_Spheroid_Bounds_Seq0012.ome0020.tif,1024
-2,0.0,0.0,0.29999999999999716,0.0,0.8200000000000003,PointA18_0002_ChannelSYTO_Spheroid_Bounds_Seq0012.ome0021.tif,0,22,5,1024,138,0.0,0.014619631791507269,0.0,-1.2653770784466274,b'eLuEO5CAG02JtC/mDMFp0YiIxGikl5+bClRqqFeSmQYuwmAeAgYZyKGYJSSIAfaRnQ2iiAlKTaNSEQdyA9hmEA2OEiADHJ04CzeaFLUKoOgoLkhMTiXXNGAAIRfVULNt9JEFbSAFuK6RjT60KNdH9Q1QAIevQSneDgBophYj',09664363da841244bb59887f70095113,file:/share/data/cellprofiler/christa/20230905_190025_768/mod/PointA18_0002_ChannelSYTO_Spheroid_Bounds_Seq0012.ome0021.tif,0,0012,0,A18,nan,0021,0,0,0,0,0,/share/data/cellprofiler/christa/20230905_190025_768/mod,Done,65535,0,file:/share/data/cellprofiler/christa/20230905_190025_768/mod/PointA18_0002_ChannelSYTO_Spheroid_Bounds_Seq0012.ome0021.tif,1024
-2,0.0,0.0,0.39000000000000057,0.0,0.8800000000000026,PointA18_0002_ChannelSYTO_Spheroid_Bounds_Seq0012.ome0022.tif,0,23,5,1024,139,0.0,0.012877025746354529,0.0,-0.9035840170449314,b'eLuEO5CAG02JtC/mDMFp0YiIxGikl5+bClRqpFeSmQYuwmAeAgYZyKGYJSSIAfaRnQ2iiAlKTaNSEQdyA9hmEA2OEiADHJ04CzeaFLUKoOgoLkhMTiXXNGAAIRfVULNt9JEFbSAFuK6RjT60KNdH9Q1QAIevQSneDgBqXhYk',050fe7f2e71c3493d73e09566ab719f0,file:/share/data/cellprofiler/christa/20230905_190025_768/mod/PointA18_0002_ChannelSYTO_Spheroid_Bounds_Seq0012.ome0022.tif,0,0012,0,A18,nan,0022,0,0,0,0,0,/share/data/cellprofiler/christa/20230905_190025_768/mod,Done,65535,0,file:/share/data/cellprofiler/christa/20230905_190025_768/mod/PointA18_0002_ChannelSYTO_Spheroid_Bounds_Seq0012.ome0022.tif,1024
-2,0.0,0.0,0.36999999999999744,0.0,0.720000000000006,PointA18_0002_ChannelSYTO_Spheroid_Bounds_Seq0012.ome0023.tif,0,24,5,1024,140,0.0,0.011237527358363692,0.0,-0.8906209903548251,b'eLuEO5CAG02JtC/mDMFp0YiIxGikl5+bClRqrFeSmQYuwmAeAgYZyKGYJSSIAfaRnQ2iiAlKTaNSEQdyA9hmEA2OEiADHJ04CzeaFLUKoOgoLkhMTiXXNGAAIRfVULNt9JEFbSAFuK6RjT60KNdH9Q1QAIevQSneDgBsFhYl',5a14239b4229dc9fc86afa142107be36,file:/share/data/cellprofiler/christa/20230905_190025_768/mod/PointA18_0002_ChannelSYTO_Spheroid_Bounds_Seq0012.ome0023.tif,0,0012,0,A18,nan,0023,0,0,0,0,0,/share/data/cellprofiler/christa/20230905_190025_768/mod,Done,65535,0,file:/share/data/cellprofiler/christa/20230905_190025_768/mod/PointA18_0002_ChannelSYTO_Spheroid_Bounds_Seq0012.ome0023.tif,1024
-2,0.0,0.0,0.29999999999999005,0.0,0.9099999999999966,PointA18_0002_ChannelSYTO_Spheroid_Bounds_Seq0012.ome0024.tif,0,25,5,1024,141,0.0,0.009578649290600545,0.0,-0.9718183274815503,b'eLuEO5CAG02JtC/mDMFp0YiIxGikl5+bClRqoleSmQYuwmAeAgYZyKGYJSSIAfaRnQ2iiAlKTaNSEQdyA9hmEA2OEiADHJ04CzeaFLUKoOgoLkhMTiXXNGAAIRfVULNt9JEFbSAFuK6RjT60KNdH9Q1QAIevQSneDgBtzhYm',ca9b92b0331cb50ab1e879cf6ae244a2,file:/share/data/cellprofiler/christa/20230905_190025_768/mod/PointA18_0002_ChannelSYTO_Spheroid_Bounds_Seq0012.ome0024.tif,0,0012,0,A18,nan,0024,0,0,0,0,0,/share/data/cellprofiler/christa/20230905_190025_768/mod,Done,65535,0,file:/share/data/cellprofiler/christa/20230905_190025_768/mod/PointA18_0002_ChannelSYTO_Spheroid_Bounds_Seq0012.ome0024.tif,1024
